0.90	5.44	80.37	0.01	
0.90	6.71	65.70	0.01	
0.90	6.61	36.10	0.01	
0.90	6.80	26.10	0.01	

0.90	7.28	28.04	0.01	
0.90	7.79	48.14	0.01	
0.90	8.51	59.08	0.01	
0.90	9.34	70.73	0.01	
0.90	10.23	85.14	0.01	
0.90	11.34	107.48	0.01	
0.90	12.33	100.72	0.01	
0.90	13.27	82.28	0.01	

0.90	14.10	61.17	0.01	
0.90	14.47	46.43	0.01	
0.90	14.99	32.87	0.01	
0.90	15.55	32.36	0.01	
0.90	16.17	48.60	0.01	
0.90	16.75	83.57	0.01	
0.90	17.92	103.72	0.01	
0.90	19.10	100.05	0.01	
0.90	19.82	74.08	0.01	

0.90	20.41	45.59	0.01	
0.90	20.81	25.68	0.01	
0.90	21.13	17.94	0.01	
0.90	21.35	16.70	0.01	
0.90	21.80	35.63	0.01	
0.90	22.56	44.22	0.01	
0.90	23.12	53.78	0.01	
0.90	23.94	78.48	0.01	
0.90	24.73	58.31	0.01	

0.90	25.93	44.51	0.01	
0.90	26.32	52.11	0.01	
0.90	26.84	31.73	0.01	
0.90	27.31	25.56	0.01	
0.90	27.72	12.79	0.01	
0.90	27.98	19.97	0.01	
0.90	28.32	8.47	0.01	
0.90	28.48	7.71	0.01	

0.90	28.56	8.01	0.01	
0.90	28.55	7.15	0.01	
0.90	28.55	1.69	0.01	
0.90	28.60	-13.91	0.01	
0.90	28.50	-29.42	0.01	
0.90	28.24	-43.74	0.01	
0.90	27.77	-54.35	0.01	
0.90	27.31	-70.20	0.01	
0.90	26.70	-67.63	0.01	

0.90	25.99	-55.66	0.01	
0.90	25.23	-48.22	0.01	
0.90	24.61	-46.88	0.01	
0.90	23.98	-44.84	0.01	
0.90	23.37	-41.99	0.01	
0.90	22.73	-45.00	0.01	
0.90	22.23	-47.61	0.01	
0.90	21.55	-47.43	0.01	
0.90	20.85	-39.91	0.01	

0.90	20.27	-36.16	0.01	
0.90	19.74	-42.87	0.01	
0.90	19.07	-54.07	0.01	
0.90	18.20	-60.56	0.01	
0.90	17.51	-55.60	0.01	
0.90	16.92	-42.03	0.01	
0.90	16.41	-39.85	0.01	
0.90	15.98	-37.25	0.01	
0.90	15.52	-37.30	0.01	

0.90	14.97	-37.36	0.01	
0.90	14.29	-44.43	0.01	
0.90	13.46	-51.51	0.01	
0.90	12.61	-63.81	0.01	
0.90	12.06	-71.68	0.01	
0.90	11.27	-81.64	0.01	
0.90	10.23	-67.91	0.01	
0.90	9.43	-47.33	0.01	

0.90	8.90	-34.31	0.01	
0.90	8.47	-37.68	0.01	
0.90	7.81	-62.77	0.01	
0.90	6.73	-83.60	0.01	
0.90	5.69	-88.60	0.01	
0.90	5.07	-70.00	0.01	
0.90	4.20	-47.20	0.01	
0.90	3.68	-41.84	0.01	
0.90	3.23	-50.37	0.01	

0.90	2.72	-48.23	0.01	
0.90	2.21	-33.95	0.01	
0.90	1.78	-28.80	0.01	
0.90	1.41	-42.78	0.01	
0.90	0.65	-62.13	0.01	
0.90	-0.20	-74.04	0.01	
0.90	-0.50	-62.15	0.01	
0.90	-0.50	-50.79	0.01	
0.90	-1.13	-45.45	0.01	

0.90	-1.31	-35.44	0.01	
0.90	-1.61	-24.58	0.01	
0.90	-1.79	3.44	0.01	
0.90	-1.93	7.20	0.01	
0.90	-2.35	-19.30	0.01	
0.90	-2.91	-73.37	0.01	
0.90	-4.11	-110.27	0.01	
0.90	-4.58	-85.43	0.01	

0.90	-5.31	-60.62	0.01	
0.90	-5.81	-36.64	0.01	
0.90	-5.95	-19.53	0.01	
0.90	-6.03	-0.12	0.01	
0.90	-6.20	8.24	0.01	
0.90	-6.45	-4.93	0.01	
0.90	-6.71	-18.72	0.01	
0.90	-6.90	-21.50	0.01	
0.90	-7.21	-14.26	0.01	

0.90	-7.28	-9.29	0.01	
0.90	-7.34	-2.69	0.01	
0.90	-7.49	2.95	0.01	
0.90	-7.54	0.57	0.01	
0.90	-7.68	-1.25	0.01	
0.90	-7.75	-1.89	0.01	
0.90	-7.70	1.91	0.01	
0.90	-7.66	10.63	0.01	
0.90	-7.56	11.17	0.01	

0.90	-7.43	10.07	0.01	
0.90	-7.28	9.95	0.01	
0.90	-7.11	13.03	0.01	
0.90	-6.95	17.37	0.01	
0.90	-6.67	23.05	0.01	
0.90	-6.35	34.19	0.01	
0.90	-6.25	31.19	0.01	
0.90	-6.15	18.53	0.01	

0.90	-5.92	0.50	0.01	
0.90	-5.79	0.09	0.01	
0.90	-5.55	2.72	0.01	
0.90	-5.35	5.03	0.01	
0.90	-5.21	5.24	0.01	
0.90	-5.13	15.36	0.01	
0.90	-4.85	23.07	0.01	
0.90	-4.66	25.98	0.01	
0.90	-4.64	15.30	0.01	

0.90	-4.68	-0.54	0.01	
0.90	-4.75	-20.45	0.01	
0.90	-5.02	-27.66	0.01	
0.90	-5.19	-24.72	0.01	
0.90	-5.30	-11.88	0.01	
0.90	-5.27	-14.66	0.01	
0.90	-5.39	-4.59	0.01	
0.90	-5.56	-4.63	0.01	
0.90	-5.75	-11.69	0.01	

0.90	-5.89	-15.36	0.01	
0.90	-6.05	-20.06	0.01	
0.90	-6.15	-19.80	0.01	
0.90	-6.29	-19.47	0.01	
0.90	-6.58	-16.07	0.01	
0.90	-6.83	-16.34	0.01	
0.90	-7.11	-19.45	0.01	
0.90	-7.34	-16.23	0.01	

0.90	-7.52	-16.42	0.01	
0.90	-7.66	-17.98	0.01	
0.90	-7.86	-19.34	0.01	
0.90	-8.15	-18.81	0.01	
0.90	-8.44	-17.64	0.01	
0.90	-8.75	-21.80	0.01	
0.90	-8.96	-31.11	0.01	
0.90	-9.22	-36.18	0.01	
0.90	-9.47	-31.84	0.01	

0.90	-9.95	-27.36	0.01	
0.90	-10.36	-24.33	0.01	
0.90	-10.72	-27.00	0.01	
0.90	-11.01	-35.82	0.01	
0.90	-11.30	-42.72	0.01	
0.90	-11.75	-51.64	0.01	
0.90	-12.38	-49.65	0.01	
0.90	-13.01	-39.74	0.01	
0.90	-13.48	-37.32	0.01	

0.90	-13.95	-40.62	0.01	
0.90	-14.51	-41.94	0.01	
0.90	-15.07	-38.72	0.01	
0.90	-15.54	-31.00	0.01	
0.90	-16.02	-21.84	0.01	
0.90	-16.17	-16.66	0.01	
0.90	-16.37	-5.06	0.01	
0.90	-16.64	-8.17	0.01	

0.90	-16.69	-6.44	0.01	
0.90	-16.79	1.09	0.01	
0.90	-16.52	9.69	0.01	
0.90	-16.21	25.88	0.01	
0.90	-16.22	20.40	0.01	
0.90	-16.05	13.04	0.01	
0.90	-15.89	9.66	0.01	
0.90	-15.75	6.19	0.01	
0.90	-15.70	9.58	0.01	

0.90	-15.51	23.17	0.01	
0.90	-15.12	47.35	0.01	
0.90	-14.63	49.09	0.01	
0.90	-14.05	28.59	0.01	
0.90	-13.56	30.65	0.01	
0.90	-13.18	27.16	0.01	
0.90	-12.84	28.71	0.01	
0.90	-12.33	39.06	0.01	
0.90	-11.70	36.67	0.01	

0.90	-11.58	40.47	0.01	
0.90	-11.20	34.96	0.01	
0.90	-10.71	23.20	0.01	
0.90	-10.23	20.27	0.01	
0.90	-9.87	16.48	0.01	
0.90	-9.55	13.99	0.01	
0.90	-9.23	16.07	0.01	
0.90	-9.11	24.29	0.01	

0.90	-9.01	18.37	0.01	
0.90	-8.87	16.09	0.01	
0.90	-8.56	7.72	0.01	
0.90	-8.32	19.63	0.01	
0.90	-7.98	27.97	0.01	
0.90	-7.61	34.04	0.01	
0.90	-7.36	51.85	0.01	
0.90	-6.49	52.52	0.01	
0.90	-5.86	60.10	0.01	

0.90	-5.40	51.58	0.01	
0.90	-5.23	37.66	0.01	
0.90	-4.69	29.15	0.01	
0.90	-4.27	23.73	0.01	
0.90	-3.86	24.82	0.01	
0.90	-3.52	31.85	0.01	
0.90	-3.22	34.52	0.01	
0.90	-2.68	37.02	0.01	
0.90	-2.25	45.34	0.01	

0.90	-1.71	51.58	0.01	
0.90	-1.24	55.36	0.01	
0.90	-1.05	39.29	0.01	
0.90	-0.72	29.93	0.01	
0.90	-0.15	21.14	0.01	
0.90	0.33	18.46	0.01	
0.90	0.68	19.90	0.01	
0.90	0.98	21.91	0.01	
0.90	1.31	24.38	0.01	

0.90	1.63	26.93	0.01	
0.90	1.94	36.94	0.01	
0.90	2.33	40.64	0.01	
0.90	2.78	38.91	0.01	
0.90	3.24	37.05	0.01	
0.90	3.69	51.14	0.01	
0.90	4.31	60.59	0.01	
0.90	5.12	77.63	0.01	

0.90	5.91	72.94	0.01	
0.90	6.85	25.36	0.01	
0.90	6.99	22.32	0.01	
0.90	7.59	45.50	0.01	
0.90	8.09	43.72	0.01	
0.90	8.52	44.93	0.01	
0.90	9.03	33.68	0.01	
0.90	9.39	40.01	0.01	
0.90	9.83	57.40	0.01	

0.90	10.42	75.42	0.01	
0.90	11.30	50.33	0.01	
0.90	11.90	42.18	0.01	
0.90	12.47	15.74	0.01	
0.90	12.52	17.26	0.01	
0.90	12.82	25.84	0.01	
0.90	13.10	24.44	0.01	
0.90	13.29	15.57	0.01	
0.90	13.44	9.62	0.01	

0.90	13.50	15.12	0.01	
0.90	13.75	15.72	0.01	
0.90	13.89	28.20	0.01	
0.90	14.08	39.47	0.01	
0.90	14.52	24.51	0.01	
0.90	14.62	21.57	0.01	
0.90	14.81	21.71	0.01	
0.90	15.02	18.41	0.01	

0.90	15.19	16.76	0.01	
0.90	15.34	13.36	0.01	
0.90	15.50	-1.65	0.01	
0.90	15.48	-7.51	0.01	
0.90	15.50	-5.74	0.01	
0.90	15.60	7.94	0.01	
0.90	15.82	10.37	0.01	
0.90	15.96	10.27	0.01	
0.90	16.04	3.56	0.01	

0.90	16.10	-11.29	0.01	
0.90	15.96	-21.66	0.01	
0.90	15.82	-20.03	0.01	
0.90	15.72	-14.67	0.01	
0.90	15.61	-13.95	0.01	
0.90	15.49	1.27	0.01	
0.90	15.49	13.51	0.01	
0.90	15.46	16.96	0.01	
0.90	15.56	15.45	0.01	

0.90	15.61	1.84	0.01	
0.90	15.56	-3.96	0.01	
0.90	15.51	-5.60	0.01	
0.90	15.49	-7.94	0.01	
0.90	15.38	-6.89	0.01	
0.90	15.34	0.08	0.01	
0.90	15.39	6.21	0.01	
0.90	15.49	11.04	0.01	

0.90	15.56	7.74	0.01	
0.90	15.63	9.17	0.01	
0.90	15.45	3.47	0.01	
0.90	15.41	1.83	0.01	
0.90	15.40	-1.60	0.01	
0.90	15.34	-1.60	0.01	
0.90	15.32	-5.37	0.01	
0.90	15.26	-7.97	0.01	
0.90	15.24	-10.09	0.01	

0.90	15.13	-8.08	0.01	
0.90	15.11	-7.54	0.01	
0.90	15.05	-9.69	0.01	
0.90	14.97	-13.08	0.01	
0.90	14.84	-14.55	0.01	
0.90	14.65	-15.06	0.01	
0.90	14.50	-16.95	0.01	
0.90	14.32	-17.50	0.01	
0.90	14.12	-13.42	0.01	

0.90	13.97	-9.79	0.01	
0.90	13.72	-9.28	0.01	
0.90	13.58	-8.58	0.01	
0.90	13.55	-11.71	0.01	
0.90	13.46	-9.86	0.01	
0.90	13.36	-7.35	0.01	
0.90	13.40	-13.76	0.01	
0.90	13.28	-9.07	0.01	
0.90	12.89	-11.40	0.01	

0.90	12.66	-12.34	0.01	
0.90	12.48	-28.41	0.01	
0.90	12.19	-22.50	0.01	
0.90	11.94	-18.69	0.01	
0.90	11.80	-17.43	0.01	
0.90	11.56	-17.07	0.01	
0.90	11.31	-15.28	0.01	
0.90	11.11	-14.35	0.01	
0.90	10.92	-12.74	0.01	

0.90	10.72	-17.31	0.01	
0.90	10.49	-14.93	0.01	
0.90	10.34	-14.50	0.01	
0.90	10.13	-16.31	0.01	
0.90	9.89	-19.71	0.01	
0.90	9.68	-18.88	0.01	
0.90	9.53	-10.21	0.01	
0.90	9.35	-10.26	0.01	

0.90	9.13	-15.30	0.01	
0.90	8.96	-16.76	0.01	
0.90	8.79	-12.46	0.01	
0.90	8.59	-11.32	0.01	
0.90	8.43	-15.75	0.01	
0.90	8.26	-21.51	0.01	
0.90	8.06	-35.11	0.01	
0.90	7.66	-26.80	0.01	
0.90	7.47	-22.21	0.01	

0.90	7.34	-6.44	0.01	
0.90	7.29	-5.14	0.01	
0.90	7.26	-0.70	0.01	
0.90	7.27	-3.09	0.01	
0.90	7.23	-4.15	0.01	
0.90	7.21	-4.47	0.01	
0.90	7.18	-3.69	0.01	
0.90	7.15	-4.95	0.01	
0.90	7.11	-8.32	0.01	

0.90	7.01	-11.55	0.01	
0.90	6.85	-16.35	0.01	
0.90	6.69	-15.52	0.01	
0.90	6.55	-13.69	0.01	
0.90	6.40	-13.70	0.01	
0.90	6.27	-10.02	0.01	
0.90	6.16	-3.39	0.01	
0.90	6.02	-2.56	0.01	

0.90	5.92	-2.55	0.01	
0.90	5.88	-1.10	0.01	
0.90	5.88	-6.29	0.01	
0.90	5.82	-11.45	0.01	
0.90	5.78	-12.23	0.01	
0.90	5.70	-14.22	0.01	
0.90	5.52	-18.97	0.01	
0.90	5.21	-21.71	0.01	
0.90	4.96	-20.32	0.01	

0.90	4.74	-15.20	0.01	
0.90	4.51	-11.40	0.01	
0.90	4.36	-10.00	0.01	
0.90	4.14	-6.04	0.01	
0.90	3.93	-12.21	0.01	
0.90	3.75	-19.95	0.01	
0.90	3.58	-21.71	0.01	
0.90	3.46	-14.10	0.01	
0.90	3.42	-1.09	0.01	

0.90	3.37	-0.33	0.01	
0.90	3.33	-2.84	0.01	
0.90	3.27	-2.33	0.01	
0.90	3.21	-1.81	0.01	
0.90	3.15	-1.10	0.01	
0.90	3.13	-2.30	0.01	
0.90	3.16	-1.90	0.01	
0.90	3.16	-2.84	0.01	
0.90	3.18	-4.92	0.01	

0.90	3.17	-7.36	0.01	
0.90	3.11	-8.77	0.01	
0.90	3.00	-8.34	0.01	
0.90	2.90	-6.78	0.01	
0.90	2.80	-4.98	0.01	
0.90	2.65	-7.04	0.01	
0.90	2.58	-12.63	0.01	
0.90	2.57	-14.45	0.01	
0.90	2.48	-13.45	0.01	

0.90	2.37	-11.23	0.01	
0.90	2.26	-6.65	0.01	
0.90	2.15	-3.94	0.01	
0.90	2.01	0.10	0.01	
0.90	1.92	0.22	0.01	
0.90	1.86	0.51	0.01	
0.90	1.95	-6.16	0.01	
0.90	1.98	-9.47	0.01	

0.90	1.93	-8.34	0.01	
0.90	1.85	-5.27	0.01	
0.90	1.84	-0.12	0.01	
0.90	1.90	6.33	0.01	
0.90	1.90	9.20	0.01	
0.90	1.83	10.82	0.01	
0.90	1.89	8.47	0.01	
0.90	1.96	8.21	0.01	
0.90	2.11	7.98	0.01	

0.90	2.24	6.68	0.01	
0.90	2.36	7.46	0.01	
0.90	2.47	7.86	0.01	
0.90	2.54	6.46	0.01	
0.90	2.56	6.51	0.01	
0.90	2.59	5.80	0.01	
0.90	2.61	3.13	0.01	
0.90	2.65	-3.09	0.01	
0.90	2.64	-5.78	0.01	

0.90	2.63	-8.07	0.01	
0.90	2.59	-7.78	0.01	
0.90	2.52	-7.23	0.01	
0.90	2.40	-7.56	0.01	
0.90	2.30	-7.36	0.01	
0.90	2.22	-6.34	0.01	
0.90	2.13	-5.29	0.01	
0.90	2.11	-3.94	0.01	
0.90	2.06	-3.43	0.01	

0.90	2.03	-1.95	0.01	
0.90	2.00	0.40	0.01	
0.90	2.02	2.98	0.01	
0.90	1.99	3.19	0.01	
0.90	2.02	3.39	0.01	
0.90	2.08	2.60	0.01	
0.90	2.14	1.07	0.01	
0.90	2.15	1.71	0.01	

0.90	2.17	2.07	0.01	
0.90	2.20	2.45	0.01	
0.90	2.19	3.90	0.01	
0.90	2.22	4.44	0.01	
0.90	2.26	4.38	0.01	
0.90	2.33	4.42	0.01	
0.90	2.39	5.26	0.01	
0.90	2.42	5.94	0.01	
0.90	2.43	5.12	0.01	

0.90	2.44	-0.41	0.01	
0.90	2.43	-4.55	0.01	
0.90	2.47	-4.92	0.01	
0.90	2.56	-2.66	0.01	
0.90	2.59	-0.23	0.01	
0.90	2.60	2.99	0.01	
0.90	2.62	6.01	0.01	
0.90	2.65	6.74	0.01	
0.90	2.69	5.98	0.01	
0.90	2.74	6.67	0.01	
